Data,NO2
2024-04-09,
2024-04-09,
2024-04-09,
2024-04-09,
2024-04-10,
2024-04-10,
2024-04-10,
2024-04-10,
2024-04-10,
2024-04-10,
2024-04-10,
2024-04-10,
2024-04-10,
2024-04-10,
2024-04-10,
2024-04-10,
2024-04-10,
2024-04-10,
2024-04-10,
2024-04-11,
2024-04-11,
2024-04-11,
2024-04-11,
2024-04-11,
2024-04-11,
2024-04-11,
2024-04-11,
2024-04-11,
2024-04-11,4.115742896551261E-5
2024-04-11,
2024-04-11,
2024-04-11,
2024-04-11,
2024-04-12,
2024-04-12,
2024-04-12,
2024-04-12,
2024-04-12,
2024-04-12,
2024-04-12,
2024-04-12,
2024-04-12,
2024-04-12,5.016794854480743E-5
2024-04-12,
2024-04-12,
2024-04-12,
2024-04-12,
2024-04-13,
2024-04-13,
2024-04-13,
2024-04-13,
2024-04-13,
2024-04-13,
2024-04-13,
2024-04-13,
2024-04-13,
2024-04-13,4.2778872764733533E-5
2024-04-13,
2024-04-13,
2024-04-13,
2024-04-13,
2024-04-14,
2024-04-14,
2024-04-14,
2024-04-14,
2024-04-14,
2024-04-14,
2024-04-14,
2024-04-14,
2024-04-14,
2024-04-14,2.955319905595502E-5
2024-04-14,
2024-04-14,
2024-04-14,
2024-04-14,
2024-04-15,
2024-04-15,
2024-04-15,
2024-04-15,
2024-04-15,
2024-04-15,
2024-04-15,
2024-04-15,
2024-04-15,
2024-04-15,3.310380867009501E-5
2024-04-15,
2024-04-15,
2024-04-15,
2024-04-15,
2024-04-16,
2024-04-16,
2024-04-16,
2024-04-16,
2024-04-16,
2024-04-16,
2024-04-16,
2024-04-16,
2024-04-16,
2024-04-16,
2024-04-16,5.3955710903112705E-5
2024-04-16,
2024-04-16,
2024-04-16,
2024-04-16,
2024-04-17,
2024-04-17,
2024-04-17,
2024-04-17,
2024-04-17,
2024-04-17,
2024-04-17,
2024-04-17,
2024-04-17,
2024-04-17,6.570467761372179E-5
2024-04-17,
2024-04-17,
2024-04-17,
2024-04-17,
2024-04-18,
2024-04-18,
2024-04-18,
2024-04-18,
2024-04-18,
2024-04-18,
2024-04-18,
2024-04-18,
2024-04-18,
2024-04-18,3.756543475722905E-5
2024-04-18,
2024-04-18,
2024-04-18,
2024-04-18,
2024-04-19,
2024-04-19,
2024-04-19,
2024-04-19,
2024-04-19,
2024-04-19,
2024-04-19,
2024-04-19,
2024-04-19,
2024-04-19,3.608017028548977E-5
2024-04-19,
2024-04-19,
2024-04-19,
2024-04-19,
2024-04-20,
2024-04-20,
2024-04-20,
2024-04-20,
2024-04-20,
2024-04-20,
2024-04-20,
2024-04-20,
2024-04-20,
2024-04-20,4.508466915986472E-5
2024-04-20,
2024-04-20,
2024-04-20,
2024-04-20,
2024-04-21,
2024-04-21,
2024-04-21,
2024-04-21,
2024-04-21,
2024-04-21,
2024-04-21,
2024-04-21,
2024-04-21,
2024-04-21,
2024-04-21,2.4729277400372638E-5
2024-04-21,
2024-04-21,
2024-04-21,
2024-04-21,
2024-04-22,
2024-04-22,
2024-04-22,
2024-04-22,
2024-04-22,
2024-04-22,
2024-04-22,
2024-04-22,
2024-04-22,
2024-04-22,5.5446114485467436E-5
2024-04-22,
2024-04-22,
2024-04-22,
2024-04-22,
2024-04-23,
2024-04-23,
2024-04-23,
2024-04-23,
2024-04-23,
2024-04-23,
2024-04-23,
2024-04-23,
2024-04-23,
2024-04-23,4.5690194826929015E-5
2024-04-23,
2024-04-23,
2024-04-23,
2024-04-23,
2024-04-24,
2024-04-24,
2024-04-24,
2024-04-24,
2024-04-24,
2024-04-24,
2024-04-24,
2024-04-24,
2024-04-24,
2024-04-24,2.1825660293994505E-5
2024-04-24,
2024-04-24,
2024-04-24,
2024-04-24,
2024-04-25,
2024-04-25,
2024-04-25,
2024-04-25,
2024-04-25,
2024-04-25,
2024-04-25,
2024-04-25,
2024-04-25,
2024-04-25,3.391823004453817E-5
2024-04-25,
2024-04-25,
2024-04-25,
2024-04-25,
2024-04-26,
2024-04-26,
2024-04-26,
2024-04-26,
2024-04-26,
2024-04-26,
2024-04-26,
2024-04-26,
2024-04-26,
2024-04-26,
2024-04-26,
2024-04-26,
2024-04-26,
2024-04-26,
2024-04-26,
2024-04-27,
2024-04-27,
2024-04-27,
2024-04-27,
2024-04-27,
2024-04-27,
2024-04-27,
2024-04-27,
2024-04-27,
2024-04-27,2.829616547252676E-5
2024-04-27,
2024-04-27,
2024-04-27,
2024-04-27,
2024-04-28,
2024-04-28,
2024-04-28,
2024-04-28,
2024-04-28,
2024-04-28,
2024-04-28,
2024-04-28,
2024-04-28,
2024-04-28,5.3503295450282274E-5
2024-04-28,
2024-04-28,
2024-04-28,
2024-04-28,
2024-04-29,
2024-04-29,
2024-04-29,
2024-04-29,
2024-04-29,
2024-04-29,
2024-04-29,
2024-04-29,
2024-04-29,
2024-04-29,2.75252242860887E-5
2024-04-29,
2024-04-29,
2024-04-29,
2024-04-29,
2024-04-30,
2024-04-30,
2024-04-30,
2024-04-30,
2024-04-30,
2024-04-30,
2024-04-30,
2024-04-30,
2024-04-30,
2024-04-30,3.9266964449779066E-5
2024-04-30,
2024-04-30,
2024-04-30,
2024-04-30,
2024-05-01,
2024-05-01,
2024-05-01,
2024-05-01,
2024-05-01,
2024-05-01,
2024-05-01,
2024-05-01,
2024-05-01,
2024-05-01,3.308619137114725E-5
2024-05-01,
2024-05-01,
2024-05-01,
2024-05-01,
2024-05-02,
2024-05-02,
2024-05-02,
2024-05-02,
2024-05-02,
2024-05-02,
2024-05-02,
2024-05-02,
2024-05-02,
2024-05-02,
2024-05-02,5.078055769840987E-5
2024-05-02,
2024-05-02,
2024-05-02,
2024-05-02,
2024-05-03,
2024-05-03,
2024-05-03,
2024-05-03,
2024-05-03,
2024-05-03,
2024-05-03,
2024-05-03,
2024-05-03,
2024-05-03,4.944999130076114E-5
2024-05-03,
2024-05-03,
2024-05-03,
2024-05-03,
2024-05-04,
2024-05-04,
2024-05-04,
2024-05-04,
2024-05-04,
2024-05-04,
2024-05-04,
2024-05-04,
2024-05-04,
2024-05-04,4.600220598701735E-5
2024-05-04,
2024-05-04,
2024-05-04,
2024-05-04,
2024-05-05,
2024-05-05,
2024-05-05,
2024-05-05,
2024-05-05,
2024-05-05,
2024-05-05,
2024-05-05,
2024-05-05,
2024-05-05,2.8001948521704633E-5
2024-05-05,
2024-05-05,
2024-05-05,
2024-05-05,
2024-05-06,
2024-05-06,
2024-05-06,
2024-05-06,
2024-05-06,
2024-05-06,
2024-05-06,
2024-05-06,
2024-05-06,
2024-05-06,3.817633478320107E-5
2024-05-06,
2024-05-06,
2024-05-06,
2024-05-06,
2024-05-07,
2024-05-07,
2024-05-07,
2024-05-07,
2024-05-07,
2024-05-07,
2024-05-07,
2024-05-07,
2024-05-07,
2024-05-07,
2024-05-07,3.416254437882407E-5
2024-05-07,
2024-05-07,
2024-05-07,
2024-05-07,
2024-05-08,
2024-05-08,
2024-05-08,
2024-05-08,
2024-05-08,
2024-05-08,
2024-05-08,
2024-05-08,
2024-05-08,
2024-05-08,3.2316249221324574E-5
2024-05-08,
2024-05-08,
2024-05-08,
2024-05-08,
2024-05-09,
2024-05-09,
2024-05-09,
2024-05-09,
2024-05-09,
2024-05-09,
2024-05-09,
2024-05-09,
2024-05-09,
2024-05-09,4.0763494406028706E-5
2024-05-09,
2024-05-09,
2024-05-09,
2024-05-09,
2024-05-10,
2024-05-10,
2024-05-10,
2024-05-10,
2024-05-10,
2024-05-10,
2024-05-10,
2024-05-10,
2024-05-10,
2024-05-10,1.5367458777259794E-5
2024-05-10,
2024-05-10,
2024-05-10,
2024-05-10,
2024-05-11,
2024-05-11,
2024-05-11,
2024-05-11,
2024-05-11,
2024-05-11,
2024-05-11,
2024-05-11,
2024-05-11,
2024-05-11,4.2083265822935824E-5
2024-05-11,
2024-05-11,
2024-05-11,
2024-05-11,
2024-05-12,
2024-05-12,
2024-05-12,
2024-05-12,
2024-05-12,
2024-05-12,
2024-05-12,
2024-05-12,
2024-05-12,
2024-05-12,
2024-05-12,
2024-05-12,
2024-05-12,
2024-05-12,
2024-05-12,
2024-05-13,
2024-05-13,
2024-05-13,
2024-05-13,
2024-05-13,
2024-05-13,
2024-05-13,
2024-05-13,
2024-05-13,
2024-05-13,3.148736380367638E-5
2024-05-13,
2024-05-13,
2024-05-13,
2024-05-13,
2024-05-14,
2024-05-14,
2024-05-14,
2024-05-14,
2024-05-14,
2024-05-14,
2024-05-14,
2024-05-14,
2024-05-14,
2024-05-14,3.88444277632506E-5
2024-05-14,
2024-05-14,
2024-05-14,
2024-05-14,
2024-05-15,
2024-05-15,
2024-05-15,
2024-05-15,
2024-05-15,
2024-05-15,
2024-05-15,
2024-05-15,
2024-05-15,
2024-05-15,3.96551292799872E-5
2024-05-15,
2024-05-15,
2024-05-15,
2024-05-15,
2024-05-16,
2024-05-16,
2024-05-16,
2024-05-16,
2024-05-16,
2024-05-16,
2024-05-16,
2024-05-16,
2024-05-16,
2024-05-16,4.83784206153347E-5
2024-05-16,
2024-05-16,
2024-05-16,
2024-05-16,
2024-05-17,
2024-05-17,
2024-05-17,
2024-05-17,
2024-05-17,
2024-05-17,
2024-05-17,
2024-05-17,
2024-05-17,
2024-05-17,3.1921667829014394E-5
2024-05-17,
2024-05-17,
2024-05-17,
2024-05-17,
2024-05-18,
2024-05-18,
2024-05-18,
2024-05-18,
2024-05-18,
2024-05-18,
2024-05-18,
2024-05-18,
2024-05-18,
2024-05-18,
2024-05-18,4.592461846186663E-5
2024-05-18,
2024-05-18,
2024-05-18,
2024-05-18,
2024-05-19,
2024-05-19,
2024-05-19,
2024-05-19,
2024-05-19,
2024-05-19,
2024-05-19,
2024-05-19,
2024-05-19,
2024-05-19,3.767040662004635E-5
2024-05-19,
2024-05-19,
2024-05-19,
2024-05-19,
2024-05-20,
2024-05-20,
2024-05-20,
2024-05-20,
2024-05-20,
2024-05-20,
2024-05-20,
2024-05-20,
2024-05-20,
2024-05-20,5.1338294168023195E-5
2024-05-20,
2024-05-20,
2024-05-20,
2024-05-20,
2024-05-21,
2024-05-21,
2024-05-21,
2024-05-21,
2024-05-21,
2024-05-21,
2024-05-21,
2024-05-21,
2024-05-21,
2024-05-21,2.9056066262717228E-5
2024-05-21,
2024-05-21,
2024-05-21,
2024-05-21,
2024-05-22,
2024-05-22,
2024-05-22,
2024-05-22,
2024-05-22,
2024-05-22,
2024-05-22,
2024-05-22,
2024-05-22,
2024-05-22,2.0225057848909958E-5
2024-05-22,
2024-05-22,
2024-05-22,
2024-05-22,
2024-05-23,
2024-05-23,
2024-05-23,
2024-05-23,
2024-05-23,
2024-05-23,
2024-05-23,
2024-05-23,
2024-05-23,
2024-05-23,
2024-05-23,5.3442579267489743E-5
2024-05-23,
2024-05-23,
2024-05-23,
2024-05-23,
2024-05-24,
2024-05-24,
2024-05-24,
2024-05-24,
2024-05-24,
2024-05-24,
2024-05-24,
2024-05-24,
2024-05-24,
2024-05-24,3.998299031339277E-5
2024-05-24,
2024-05-24,
2024-05-24,
2024-05-24,
2024-05-25,
2024-05-25,
2024-05-25,
2024-05-25,
2024-05-25,
2024-05-25,
2024-05-25,
2024-05-25,
2024-05-25,
2024-05-25,4.895593384506954E-5
2024-05-25,
2024-05-25,
2024-05-25,
2024-05-25,
2024-05-26,
2024-05-26,
2024-05-26,
2024-05-26,
2024-05-26,
2024-05-26,
2024-05-26,
2024-05-26,
2024-05-26,
2024-05-26,6.256778595766474E-5
2024-05-26,
2024-05-26,
2024-05-26,
2024-05-26,
2024-05-27,
2024-05-27,
2024-05-27,
2024-05-27,
2024-05-27,
2024-05-27,
2024-05-27,
2024-05-27,
2024-05-27,
2024-05-27,2.4707769709884963E-5
2024-05-27,
2024-05-27,
2024-05-27,
2024-05-27,
2024-05-28,
2024-05-28,
2024-05-28,
2024-05-28,
2024-05-28,
2024-05-28,
2024-05-28,
2024-05-28,
2024-05-28,
2024-05-28,
2024-05-28,4.861588138582782E-5
2024-05-28,
2024-05-28,
2024-05-28,
2024-05-28,
2024-05-29,
2024-05-29,
2024-05-29,
2024-05-29,
2024-05-29,
2024-05-29,
2024-05-29,
2024-05-29,
2024-05-29,4.4878292101201394E-5
2024-05-29,
2024-05-29,
2024-05-29,
2024-05-29,
2024-05-30,
2024-05-30,
2024-05-30,
2024-05-30,
2024-05-30,
2024-05-30,
2024-05-30,
2024-05-30,
2024-05-30,
2024-05-30,4.242351376168259E-5
2024-05-30,
2024-05-30,
2024-05-30,
2024-05-30,
2024-05-31,
2024-05-31,
2024-05-31,
2024-05-31,
2024-05-31,
2024-05-31,
2024-05-31,
2024-05-31,
2024-05-31,
2024-05-31,4.923316978319798E-5
2024-05-31,
2024-05-31,
2024-05-31,
2024-05-31,
2024-06-01,
2024-06-01,
2024-06-01,
2024-06-01,
2024-06-01,
2024-06-01,
2024-06-01,
2024-06-01,
2024-06-01,
2024-06-01,4.913956581731202E-5
2024-06-01,
2024-06-01,
2024-06-01,
2024-06-01,
2024-06-02,
2024-06-02,
2024-06-02,
2024-06-02,
2024-06-02,
2024-06-02,
2024-06-02,
2024-06-02,
2024-06-02,
2024-06-02,3.519615008118968E-5
2024-06-02,
2024-06-02,
2024-06-02,
2024-06-02,
2024-06-03,
2024-06-03,
2024-06-03,
2024-06-03,
2024-06-03,
2024-06-03,
2024-06-03,
2024-06-03,
2024-06-03,
2024-06-03,
2024-06-03,5.100326961837579E-5
2024-06-03,
2024-06-03,
2024-06-03,
2024-06-03,
2024-06-04,
2024-06-04,
2024-06-04,
2024-06-04,
2024-06-04,
2024-06-04,
2024-06-04,
2024-06-04,
2024-06-04,
2024-06-04,4.939980979915051E-5
2024-06-04,
2024-06-04,
2024-06-04,
2024-06-04,
2024-06-05,
2024-06-05,
2024-06-05,
2024-06-05,
2024-06-05,
2024-06-05,
2024-06-05,
2024-06-05,
2024-06-05,
2024-06-05,5.6713563922345646E-5
2024-06-05,
2024-06-05,
2024-06-05,
2024-06-05,
2024-06-06,
2024-06-06,
2024-06-06,
2024-06-06,
2024-06-06,
2024-06-06,
2024-06-06,
2024-06-06,
2024-06-06,
2024-06-06,4.105911284568615E-5
2024-06-06,
2024-06-06,
2024-06-06,
2024-06-06,
2024-06-07,
2024-06-07,
2024-06-07,
2024-06-07,
2024-06-07,
2024-06-07,
2024-06-07,
2024-06-07,
2024-06-07,
2024-06-07,3.370573905800649E-5
2024-06-07,
2024-06-07,
2024-06-07,
2024-06-07,
2024-06-08,
2024-06-08,
2024-06-08,
2024-06-08,
2024-06-08,
2024-06-08,
2024-06-08,
2024-06-08,
2024-06-08,
2024-06-08,
2024-06-08,4.105707193957537E-5
2024-06-08,
2024-06-08,
2024-06-08,
2024-06-08,
2024-06-09,
2024-06-09,
2024-06-09,
2024-06-09,
2024-06-09,
2024-06-09,
2024-06-09,
2024-06-09,
2024-06-09,
2024-06-09,4.7083329263840534E-5
2024-06-09,
2024-06-09,
2024-06-09,
2024-06-09,
2024-06-10,
2024-06-10,
2024-06-10,
2024-06-10,
2024-06-10,
2024-06-10,
2024-06-10,
2024-06-10,
2024-06-10,
2024-06-10,3.767681829715505E-5
2024-06-10,
2024-06-10,
2024-06-10,
2024-06-10,
2024-06-11,
2024-06-11,
2024-06-11,
2024-06-11,
2024-06-11,
2024-06-11,
2024-06-11,
2024-06-11,
2024-06-11,
2024-06-11,4.804597840098501E-5
2024-06-11,
2024-06-11,
2024-06-11,
2024-06-11,
2024-06-12,
2024-06-12,
2024-06-12,
2024-06-12,
2024-06-12,
2024-06-12,
2024-06-12,
2024-06-12,
2024-06-12,
2024-06-12,3.90444292513198E-5
2024-06-12,
2024-06-12,
2024-06-12,
2024-06-12,
2024-06-13,
2024-06-13,
2024-06-13,
2024-06-13,
2024-06-13,
2024-06-13,
2024-06-13,
2024-06-13,
2024-06-13,
2024-06-13,
2024-06-13,5.148783384356516E-5
2024-06-13,
2024-06-13,
2024-06-13,
2024-06-13,
2024-06-14,
2024-06-14,
2024-06-14,
2024-06-14,
2024-06-14,
2024-06-14,
2024-06-14,
2024-06-14,
2024-06-14,
2024-06-14,4.580199401918404E-5
2024-06-14,
2024-06-14,
2024-06-14,
2024-06-14,
2024-06-15,
2024-06-15,
2024-06-15,
2024-06-15,
2024-06-15,
2024-06-15,
2024-06-15,
2024-06-15,
2024-06-15,
2024-06-15,3.9987597957575966E-5
2024-06-15,
2024-06-15,
2024-06-15,
2024-06-15,
2024-06-16,
2024-06-16,
2024-06-16,
2024-06-16,
2024-06-16,
2024-06-16,
2024-06-16,
2024-06-16,
2024-06-16,
2024-06-16,5.89845494278149E-5
2024-06-16,
2024-06-16,
2024-06-16,
2024-06-16,
2024-06-17,
2024-06-17,
2024-06-17,
2024-06-17,
2024-06-17,
2024-06-17,
2024-06-17,
2024-06-17,
2024-06-17,
2024-06-17,4.6159691191298305E-5
2024-06-17,
2024-06-17,
2024-06-17,
2024-06-17,
2024-06-18,
2024-06-18,
2024-06-18,
2024-06-18,
2024-06-18,
2024-06-18,
2024-06-18,
2024-06-18,
2024-06-18,
2024-06-18,4.029488635825101E-5
2024-06-18,
2024-06-18,
2024-06-18,
2024-06-18,
2024-06-19,
2024-06-19,
2024-06-19,
2024-06-19,
2024-06-19,
2024-06-19,
2024-06-19,
2024-06-19,
2024-06-19,
2024-06-19,
2024-06-19,4.8299300105172056E-5
2024-06-19,
2024-06-19,
2024-06-19,
2024-06-19,
2024-06-20,
2024-06-20,
2024-06-20,
2024-06-20,
2024-06-20,
2024-06-20,
2024-06-20,
2024-06-20,
2024-06-20,
2024-06-20,3.7120698834768486E-5
2024-06-20,
2024-06-20,
2024-06-20,
2024-06-20,
2024-06-21,
2024-06-21,
2024-06-21,
2024-06-21,
2024-06-21,
2024-06-21,
2024-06-21,
2024-06-21,
2024-06-21,
2024-06-21,3.936656615670666E-5
2024-06-21,
2024-06-21,
2024-06-21,
2024-06-21,
2024-06-22,
2024-06-22,
2024-06-22,
2024-06-22,
2024-06-22,
2024-06-22,
2024-06-22,
2024-06-22,
2024-06-22,
2024-06-22,4.680801396879615E-5
2024-06-22,
2024-06-22,
2024-06-22,
2024-06-22,
2024-06-23,
2024-06-23,
2024-06-23,
2024-06-23,
2024-06-23,
2024-06-23,
2024-06-23,
2024-06-23,
2024-06-23,
2024-06-23,4.417940587704869E-5
2024-06-23,
2024-06-23,
2024-06-23,
2024-06-23,
2024-06-24,
2024-06-24,
2024-06-24,
2024-06-24,
2024-06-24,
2024-06-24,
2024-06-24,
2024-06-24,
2024-06-24,
2024-06-24,
2024-06-24,5.367697303881732E-5
2024-06-24,
2024-06-24,
2024-06-24,
2024-06-24,
2024-06-25,
2024-06-25,
2024-06-25,
2024-06-25,
2024-06-25,
2024-06-25,
2024-06-25,
2024-06-25,
2024-06-25,
2024-06-25,5.078923292724068E-5
2024-06-25,
2024-06-25,
2024-06-25,
2024-06-25,
2024-06-26,
2024-06-26,
2024-06-26,
2024-06-26,
2024-06-26,
2024-06-26,
2024-06-26,
2024-06-26,
2024-06-26,
2024-06-26,3.9127890589099246E-5
2024-06-26,
2024-06-26,
2024-06-26,
2024-06-26,
2024-06-27,
2024-06-27,
2024-06-27,
2024-06-27,
2024-06-27,
2024-06-27,
2024-06-27,
2024-06-27,
2024-06-27,
2024-06-27,3.607155895885558E-5
2024-06-27,
2024-06-27,
2024-06-27,
2024-06-27,
2024-06-28,
2024-06-28,
2024-06-28,
2024-06-28,
2024-06-28,
2024-06-28,
2024-06-28,
2024-06-28,
2024-06-28,
2024-06-28,3.660035706495661E-5
2024-06-28,
2024-06-28,
2024-06-28,
2024-06-28,
2024-06-29,
2024-06-29,
2024-06-29,
2024-06-29,
2024-06-29,
2024-06-29,
2024-06-29,
2024-06-29,
2024-06-29,
2024-06-29,
2024-06-29,
2024-06-29,
2024-06-29,
2024-06-29,
2024-06-29,
2024-06-30,
2024-06-30,
2024-06-30,
2024-06-30,
2024-06-30,
2024-06-30,
2024-06-30,
2024-06-30,
2024-06-30,
2024-06-30,4.753927350975453E-5
2024-06-30,
2024-06-30,
2024-06-30,
2024-06-30,
2024-07-01,
2024-07-01,
2024-07-01,
2024-07-01,
2024-07-01,
2024-07-01,
2024-07-01,
2024-07-01,
2024-07-01,
2024-07-01,3.165489906057287E-5
2024-07-01,
2024-07-01,
2024-07-01,
2024-07-01,
2024-07-02,
2024-07-02,
2024-07-02,
2024-07-02,
2024-07-02,
2024-07-02,
2024-07-02,
2024-07-02,
2024-07-02,
2024-07-02,3.981993724401415E-5
2024-07-02,
2024-07-02,
2024-07-02,
2024-07-02,
2024-07-03,
2024-07-03,
2024-07-03,
2024-07-03,
2024-07-03,
2024-07-03,
2024-07-03,
2024-07-03,
2024-07-03,
2024-07-03,3.0723509768688996E-5
2024-07-03,
2024-07-03,
2024-07-03,
2024-07-03,
2024-07-04,
2024-07-04,
2024-07-04,
2024-07-04,
2024-07-04,
2024-07-04,
2024-07-04,
2024-07-04,
2024-07-04,
2024-07-04,3.5150695387612273E-5
2024-07-04,
2024-07-04,
2024-07-04,
2024-07-04,
2024-07-05,
2024-07-05,
2024-07-05,
2024-07-05,
2024-07-05,
2024-07-05,
2024-07-05,
2024-07-05,
2024-07-05,
2024-07-05,
2024-07-05,4.762326716445266E-5
2024-07-05,
2024-07-05,
2024-07-05,
2024-07-05,
2024-07-06,
2024-07-06,
2024-07-06,
2024-07-06,
2024-07-06,
2024-07-06,
2024-07-06,
2024-07-06,
2024-07-06,
2024-07-06,4.3231384554408784E-5
2024-07-06,
2024-07-06,
2024-07-06,
2024-07-06,
2024-07-07,
2024-07-07,
2024-07-07,
2024-07-07,
2024-07-07,
2024-07-07,
2024-07-07,
2024-07-07,
2024-07-07,
2024-07-07,3.353462535516171E-5
2024-07-07,
2024-07-07,
2024-07-07,
2024-07-07,
2024-07-08,
2024-07-08,
2024-07-08,
2024-07-08,
2024-07-08,
2024-07-08,
2024-07-08,
2024-07-08,
2024-07-08,
2024-07-08,4.404457211453341E-5
2024-07-08,
2024-07-08,
2024-07-08,
2024-07-08,
2024-07-09,
2024-07-09,
2024-07-09,
2024-07-09,
2024-07-09,
2024-07-09,
2024-07-09,
2024-07-09,
2024-07-09,
2024-07-09,4.812316183233511E-5
2024-07-09,
2024-07-09,
2024-07-09,
2024-07-09,
2024-07-10,
2024-07-10,
2024-07-10,
2024-07-10,
2024-07-10,
2024-07-10,
2024-07-10,
2024-07-10,
2024-07-10,
2024-07-10,
2024-07-10,5.538090408663125E-5
2024-07-10,
2024-07-10,
2024-07-10,
2024-07-10,
2024-07-11,
2024-07-11,
2024-07-11,
2024-07-11,
2024-07-11,
2024-07-11,
2024-07-11,
2024-07-11,
2024-07-11,
2024-07-11,4.3572661525103084E-5
2024-07-11,
2024-07-11,
2024-07-11,
2024-07-11,
2024-07-12,
2024-07-12,
2024-07-12,
2024-07-12,
2024-07-12,
2024-07-12,
2024-07-12,
2024-07-12,
2024-07-12,
2024-07-12,4.062346321296274E-5
2024-07-12,
2024-07-12,
2024-07-12,
2024-07-12,
2024-07-13,
2024-07-13,
2024-07-13,
2024-07-13,
2024-07-13,
2024-07-13,
2024-07-13,
2024-07-13,
2024-07-13,
2024-07-13,5.6734495041291416E-5
2024-07-13,
2024-07-13,
2024-07-13,
2024-07-13,
2024-07-14,
2024-07-14,
2024-07-14,
2024-07-14,
2024-07-14,
2024-07-14,
2024-07-14,
2024-07-14,
2024-07-14,
2024-07-14,4.6006001047401186E-5
2024-07-14,
2024-07-14,
2024-07-14,
2024-07-14,
2024-07-15,
2024-07-15,
2024-07-15,
2024-07-15,
2024-07-15,
2024-07-15,
2024-07-15,
2024-07-15,
2024-07-15,
2024-07-15,
2024-07-15,
2024-07-15,
2024-07-15,
2024-07-15,
2024-07-15,
2024-07-16,
2024-07-16,
2024-07-16,
2024-07-16,
2024-07-16,
2024-07-16,
2024-07-16,
2024-07-16,
2024-07-16,
2024-07-16,3.451060007726747E-5
2024-07-16,
2024-07-16,
2024-07-16,
2024-07-16,
2024-07-17,
2024-07-17,
2024-07-17,
2024-07-17,
2024-07-17,
2024-07-17,
2024-07-17,
2024-07-17,
2024-07-17,
2024-07-17,3.642757770201376E-5
2024-07-17,
2024-07-17,
2024-07-17,
2024-07-17,
2024-07-18,
2024-07-18,
2024-07-18,
2024-07-18,
2024-07-18,
2024-07-18,
2024-07-18,
2024-07-18,
2024-07-18,
2024-07-18,4.885766054533747E-5
2024-07-18,
2024-07-18,
2024-07-18,
2024-07-18,
2024-07-19,
2024-07-19,
2024-07-19,
2024-07-19,
2024-07-19,
2024-07-19,
2024-07-19,
2024-07-19,
2024-07-19,
2024-07-19,4.4058932277332926E-5
2024-07-19,
2024-07-19,
2024-07-19,
2024-07-19,
2024-07-20,
2024-07-20,
2024-07-20,
2024-07-20,
2024-07-20,
2024-07-20,
2024-07-20,
2024-07-20,
2024-07-20,
2024-07-20,4.13116868003261E-5
2024-07-20,
2024-07-20,
2024-07-20,
2024-07-20,
2024-07-21,
2024-07-21,
2024-07-21,
2024-07-21,
2024-07-21,
2024-07-21,
2024-07-21,
2024-07-21,
2024-07-21,
2024-07-21,
2024-07-21,4.387058593492154E-5
2024-07-21,
2024-07-21,
2024-07-21,
2024-07-21,
2024-07-22,
2024-07-22,
2024-07-22,
2024-07-22,
2024-07-22,
2024-07-22,
2024-07-22,
2024-07-22,
2024-07-22,
2024-07-22,4.7692331652181436E-5
2024-07-22,
2024-07-22,
2024-07-22,
2024-07-22,
2024-07-23,
2024-07-23,
2024-07-23,
2024-07-23,
2024-07-23,
2024-07-23,
2024-07-23,
2024-07-23,
2024-07-23,
2024-07-23,4.04500750576838E-5
2024-07-23,
2024-07-23,
2024-07-23,
2024-07-23,
2024-07-24,
2024-07-24,
2024-07-24,
2024-07-24,
2024-07-24,
2024-07-24,
2024-07-24,
2024-07-24,
2024-07-24,
2024-07-24,4.140386567994963E-5
2024-07-24,
2024-07-24,
2024-07-24,
2024-07-24,
2024-07-25,
2024-07-25,
2024-07-25,
2024-07-25,
2024-07-25,
2024-07-25,
2024-07-25,
2024-07-25,
2024-07-25,
2024-07-25,4.494596007460766E-5
2024-07-25,
2024-07-25,
2024-07-25,
2024-07-25,
2024-07-26,
2024-07-26,
2024-07-26,
2024-07-26,
2024-07-26,
2024-07-26,
2024-07-26,
2024-07-26,
2024-07-26,
2024-07-26,
2024-07-26,3.509204179863357E-5
2024-07-26,
2024-07-26,
2024-07-26,
2024-07-26,
2024-07-27,
2024-07-27,
2024-07-27,
2024-07-27,
2024-07-27,
2024-07-27,
2024-07-27,
2024-07-27,
2024-07-27,
2024-07-27,3.735130348268768E-5
2024-07-27,
2024-07-27,
2024-07-27,
2024-07-27,
2024-07-28,
2024-07-28,
2024-07-28,
2024-07-28,
2024-07-28,
2024-07-28,
2024-07-28,
2024-07-28,
2024-07-28,
2024-07-28,3.481021167513872E-5
2024-07-28,
2024-07-28,
2024-07-28,
2024-07-28,
2024-07-29,
2024-07-29,
2024-07-29,
2024-07-29,
2024-07-29,
2024-07-29,
2024-07-29,
2024-07-29,
2024-07-29,
2024-07-29,4.295956357684988E-5
2024-07-29,
2024-07-29,
2024-07-29,
2024-07-29,
2024-07-30,
2024-07-30,
2024-07-30,
2024-07-30,
2024-07-30,
2024-07-30,
2024-07-30,
2024-07-30,5.408822667014766E-5
2024-07-30,
2024-07-30,
2024-07-30,
2024-07-30,
2024-07-31,
2024-07-31,
2024-07-31,
2024-07-31,
2024-07-31,
2024-07-31,
2024-07-31,
2024-07-31,
2024-07-31,
2024-07-31,
2024-07-31,
2024-07-31,
2024-07-31,
2024-07-31,
2024-07-31,
2024-08-01,
2024-08-01,
2024-08-01,
2024-08-01,
2024-08-01,
2024-08-01,
